Time	Channel A	Channel B	Channel C
(us)	(V)	(V)	(V)

-45.00972601	0.00000000	0.00000000	0.00000000
-45.00572601	0.00000000	0.00000000	0.00000000
-45.00172601	0.00000000	0.00000000	0.00000000
-44.99772601	0.00000000	0.00000000	0.00000000
-44.99372601	0.00000000	0.00000000	0.00000000
-44.98972601	0.00000000	0.00000000	0.00000000
-44.98572601	0.00000000	0.00000000	0.00000000
-44.98172601	0.00000000	0.00000000	0.00000000
-44.97772601	0.00000000	0.00000000	0.00000000
-44.97372601	0.00000000	0.00000000	0.00000000
-44.96972601	0.00000000	0.00000000	0.00000000
-44.96572601	0.00000000	0.00000000	0.00000000
-44.96172601	0.00000000	0.00000000	0.00000000
-44.95772601	0.00000000	0.00000000	0.00000000
-44.95372601	0.00000000	0.00000000	0.00000000
-44.94972601	0.00000000	0.00000000	0.00000000
-44.94572601	0.00000000	0.00000000	0.00000000
-44.94172601	0.00000000	0.00000000	0.00000000
-44.93772601	0.00000000	0.00000000	0.00000000
-44.93372601	0.00000000	0.00000000	0.00000000
-44.92972601	0.00000000	0.00000000	0.00000000
-44.92572601	0.00000000	0.00000000	0.00000000
-44.92172601	0.00000000	0.00000000	0.00000000
-44.91772601	0.00000000	0.00000000	0.00000000
-44.91372601	0.00000000	0.00000000	0.00000000
-44.90972601	0.00000000	0.00000000	0.00000000
-44.90572601	0.00000000	0.00000000	0.00000000
-44.90172601	0.00000000	0.00000000	0.00000000
-44.89772601	0.00000000	0.00000000	0.00000000
-44.89372601	0.00000000	0.00000000	0.00000000
-44.88972601	0.00000000	0.00000000	0.00000000
-44.88572601	0.00000000	0.00000000	0.00000000
-44.88172601	0.00000000	0.00000000	0.00000000
-44.87772601	0.00000000	0.00000000	0.00000000
-44.87372601	0.00000000	0.00000000	0.00000000
-44.86972601	0.00000000	0.00000000	0.00000000
-44.86572601	0.00000000	0.00000000	0.00000000
-44.86172601	0.00000000	0.00000000	0.00000000
-44.85772601	0.00000000	0.00000000	0.00000000
-44.85372601	0.00000000	0.00000000	0.00000000
-44.84972601	0.00000000	0.00000000	0.00000000
-44.84572601	0.00000000	0.00000000	0.00000000
-44.84172601	0.00000000	0.00000000	0.00000000
-44.83772601	0.00000000	0.00000000	0.00000000
-44.83372601	0.00000000	0.00000000	0.00000000
-44.82972601	0.00000000	0.00000000	0.00000000
-44.82572601	0.00000000	0.00000000	0.00000000
-44.82172601	0.00000000	0.00000000	0.00000000
-44.81772601	0.00000000	0.00000000	0.00000000
-44.81372601	0.00000000	0.00000000	0.00000000
-44.80972601	0.00000000	0.00000000	0.00000000
-44.80572602	0.00000000	0.00000000	0.00000000
-44.80172602	0.00000000	0.00000000	0.00000000
-44.79772602	0.00000000	0.00000000	0.00000000
-44.79372602	0.00000000	0.00000000	0.00000000
-44.78972602	0.00000000	0.00000000	0.00000000
-44.78572602	0.00000000	0.00000000	0.00000000
-44.78172602	0.00000000	0.00000000	0.00000000
-44.77772602	0.00000000	0.00000000	0.00000000
-44.77372602	0.00000000	0.00000000	0.00000000
-44.76972602	0.00000000	0.00000000	0.00000000
-44.76572602	0.00000000	0.00000000	0.00000000
-44.76172602	0.00000000	0.00000000	0.00000000
-44.75772602	0.00000000	0.00000000	0.00000000
-44.75372602	0.00000000	0.00000000	0.00000000
-44.74972602	0.00000000	0.00000000	0.00000000
-44.74572602	0.00000000	0.00000000	0.00000000
-44.74172602	0.00000000	0.00000000	0.00000000
-44.73772602	0.00000000	0.00000000	0.00000000
-44.73372602	0.00000000	0.00000000	0.00000000
-44.72972602	0.00000000	0.00000000	0.00000000
-44.72572602	0.00000000	0.00000000	0.00000000
-44.72172602	0.00000000	0.00000000	0.00000000
-44.71772602	0.00000000	0.00000000	0.00000000
-44.71372602	0.00000000	0.00000000	0.00000000
-44.70972602	0.00000000	0.00000000	0.00000000
-44.70572602	0.00000000	0.00000000	0.00000000
-44.70172602	0.00000000	0.00000000	0.00000000
-44.69772602	0.00000000	0.00000000	0.00000000
-44.69372602	0.00000000	0.00000000	0.00000000
-44.68972602	0.00000000	0.00000000	0.00000000
-44.68572602	0.00000000	0.00000000	0.00000000
-44.68172602	0.00000000	0.00000000	0.00000000
-44.67772602	0.00000000	0.00000000	0.00000000
-44.67372602	0.00000000	0.00000000	0.00000000
-44.66972602	0.00000000	0.00000000	0.00000000
-44.66572602	0.00000000	0.00000000	0.00000000
-44.66172602	0.00000000	0.00000000	0.00000000
-44.65772602	0.00000000	0.00000000	0.00000000
-44.65372602	0.00000000	0.00000000	0.00000000
-44.64972602	0.00000000	0.00000000	0.00000000
-44.64572602	0.00000000	0.00000000	0.00000000
-44.64172602	0.00000000	0.00000000	0.00000000
-44.63772602	0.00000000	0.00000000	0.00000000
-44.63372602	0.00000000	0.00000000	0.00000000
-44.62972602	0.00000000	0.00000000	0.00000000
-44.62572602	0.00000000	0.00000000	0.00000000
-44.62172602	0.00000000	0.00000000	0.00000000
-44.61772602	0.00000000	0.00000000	0.00000000
-44.61372602	0.00000000	0.00000000	0.00000000
-44.60972602	0.00000000	0.00000000	0.00000000
-44.60572602	0.00000000	0.00000000	0.00000000
-44.60172602	0.00000000	0.00000000	0.00000000
-44.59772602	0.00000000	0.00000000	0.00000000
-44.59372602	0.00000000	0.00000000	0.00000000
-44.58972602	0.00000000	0.00000000	0.00000000
-44.58572602	0.00000000	0.00000000	0.00000000
-44.58172602	0.00000000	0.00000000	0.00000000
-44.57772602	0.00000000	0.00000000	0.00000000
-44.57372602	0.00000000	0.00000000	0.00000000
-44.56972602	0.00000000	0.00000000	0.00000000
-44.56572602	0.00000000	0.00000000	0.00000000
-44.56172602	0.00000000	0.00000000	0.00000000
-44.55772602	0.00000000	0.00000000	0.00000000
-44.55372602	0.00000000	0.00000000	0.00000000
-44.54972602	0.00000000	0.00000000	0.00000000
-44.54572602	0.00000000	0.00000000	0.00000000
-44.54172602	0.00000000	0.00000000	0.00000000
-44.53772602	0.00000000	0.00000000	0.00000000
-44.53372602	0.00000000	0.00000000	0.00000000
-44.52972602	0.00000000	0.00000000	0.00000000
-44.52572602	0.00000000	0.00000000	0.00000000
-44.52172602	0.00000000	0.00000000	0.00000000
-44.51772602	0.00000000	0.00000000	0.00000000
-44.51372602	0.00000000	0.00000000	0.00000000
-44.50972602	0.00000000	0.00000000	0.00000000
-44.50572602	0.00000000	0.00000000	0.00000000
-44.50172602	0.00000000	0.00000000	0.00000000
-44.49772602	0.00000000	0.00000000	0.00000000
-44.49372602	0.00000000	0.00000000	0.00000000
-44.48972602	0.00000000	0.00000000	0.00000000
-44.48572602	0.00000000	0.00000000	0.00000000
-44.48172602	0.00000000	0.00000000	0.00000000
-44.47772602	0.00000000	0.00000000	0.00000000
-44.47372602	0.00000000	0.00000000	0.00000000
-44.46972602	0.00000000	0.00000000	0.00000000
-44.46572602	0.00000000	0.00000000	0.00000000
-44.46172602	0.00000000	0.00000000	0.00000000
-44.45772602	0.00000000	0.00000000	0.00000000
-44.45372603	0.00000000	0.00000000	0.00000000
-44.44972603	0.00000000	0.00000000	0.00000000
-44.44572603	0.00000000	0.00000000	0.00000000
-44.44172603	0.00000000	0.00000000	0.00000000
-44.43772603	0.00000000	0.00000000	0.00000000
-44.43372603	0.00000000	0.00000000	0.00000000
-44.42972603	0.00000000	0.00000000	0.00000000
-44.42572603	0.00000000	0.00000000	0.00000000
-44.42172603	0.00000000	0.00000000	0.00000000
-44.41772603	0.00000000	0.00000000	0.00000000
-44.41372603	0.00000000	0.00000000	0.00000000
-44.40972603	0.00000000	0.00000000	0.00000000
-44.40572603	0.00000000	0.00000000	0.00000000
-44.40172603	0.00000000	0.00000000	0.00000000
-44.39772603	0.00000000	0.00000000	0.00000000
-44.39372603	0.00000000	0.00000000	0.00000000
-44.38972603	0.00000000	0.00000000	0.00000000
-44.38572603	0.00000000	0.00000000	0.00000000
-44.38172603	0.00000000	0.00000000	0.00000000
-44.37772603	0.00000000	0.00000000	0.00000000
-44.37372603	0.00000000	0.00000000	0.00000000
-44.36972603	0.00000000	0.00000000	0.00000000
-44.36572603	0.00000000	0.00000000	0.00000000
-44.36172603	0.00000000	0.00000000	0.00000000
-44.35772603	0.00000000	0.00000000	0.00000000
-44.35372603	0.00000000	0.00000000	0.00000000
-44.34972603	0.00000000	0.00000000	0.00000000
-44.34572603	0.00000000	0.00000000	0.00000000
-44.34172603	0.00000000	0.00000000	0.00000000
-44.33772603	0.00000000	0.00000000	0.00000000
-44.33372603	0.00000000	0.00000000	0.00000000
-44.32972603	0.00000000	0.00000000	0.00000000
-44.32572603	0.00000000	0.00000000	0.00000000
-44.32172603	0.00000000	0.00000000	0.00000000
-44.31772603	0.00000000	0.00000000	0.00000000
-44.31372603	0.00000000	0.00000000	0.00000000
-44.30972603	0.00000000	0.00000000	0.00000000
-44.30572603	0.00000000	0.00000000	0.00000000
-44.30172603	0.00000000	0.00000000	0.00000000
-44.29772603	0.00000000	0.00000000	0.00000000
-44.29372603	0.00000000	0.00000000	0.00000000
-44.28972603	0.00000000	0.00000000	0.00000000
-44.28572603	0.00000000	0.00000000	0.00000000
-44.28172603	0.00000000	0.00000000	0.00000000
-44.27772603	0.00000000	0.00000000	0.00000000
-44.27372603	0.00000000	0.00000000	0.00000000
-44.26972603	0.00000000	0.00000000	0.00000000
-44.26572603	0.00000000	0.00000000	0.00000000
-44.26172603	0.00000000	0.00000000	0.00000000
-44.25772603	0.00000000	0.00000000	0.00000000
-44.25372603	0.00000000	0.00000000	0.00000000
-44.24972603	0.00000000	0.00000000	0.00000000
-44.24572603	0.00000000	0.00000000	0.00000000
-44.24172603	0.00000000	0.00000000	0.00000000
-44.23772603	0.00000000	0.00000000	0.00000000
-44.23372603	0.00000000	0.00000000	0.00000000
-44.22972603	0.00000000	0.00000000	0.00000000
-44.22572603	0.00000000	0.00000000	0.00000000
-44.22172603	0.00000000	0.00000000	0.00000000
-44.21772603	0.00000000	0.00000000	0.00000000
-44.21372603	0.00000000	0.00000000	0.00000000
-44.20972603	0.00000000	0.00000000	0.00000000
