Time	Channel A	Channel B	Channel C
(us)	(V)	(V)	(V)

-45.01078135	0.00000000	0.00000000	0.00000000
-45.00678135	0.00000000	0.00000000	0.00000000
-45.00278135	0.00000000	0.00000000	0.00000000
-44.99878135	0.00000000	0.00000000	0.00000000
-44.99478135	0.00000000	0.00000000	0.00000000
-44.99078135	0.00000000	0.00000000	0.00000000
-44.98678135	0.00000000	0.00000000	0.00000000
-44.98278135	0.00000000	0.00000000	0.00000000
-44.97878135	0.00000000	0.00000000	0.00000000
-44.97478135	0.00000000	0.00000000	0.00000000
-44.97078135	0.00000000	0.00000000	0.00000000
-44.96678135	0.00000000	0.00000000	0.00000000
-44.96278135	0.00000000	0.00000000	0.00000000
-44.95878135	0.00000000	0.00000000	0.00000000
-44.95478135	0.00000000	0.00000000	0.00000000
-44.95078135	0.00000000	0.00000000	0.00000000
-44.94678135	0.00000000	0.00000000	0.00000000
-44.94278135	0.00000000	0.00000000	0.00000000
-44.93878135	0.00000000	0.00000000	0.00000000
-44.93478135	0.00000000	0.00000000	0.00000000
-44.93078135	0.00000000	0.00000000	0.00000000
-44.92678135	0.00000000	0.00000000	0.00000000
-44.92278135	0.00000000	0.00000000	0.00000000
-44.91878135	0.00000000	0.00000000	0.00000000
-44.91478135	0.00000000	0.00000000	0.00000000
-44.91078135	0.00000000	0.00000000	0.00000000
-44.90678135	0.00000000	0.00000000	0.00000000
-44.90278135	0.00000000	0.00000000	0.00000000
-44.89878135	0.00000000	0.00000000	0.00000000
-44.89478135	0.00000000	0.00000000	0.00000000
-44.89078135	0.00000000	0.00000000	0.00000000
-44.88678135	0.00000000	0.00000000	0.00000000
-44.88278135	0.00000000	0.00000000	0.00000000
-44.87878135	0.00000000	0.00000000	0.00000000
-44.87478135	0.00000000	0.00000000	0.00000000
-44.87078135	0.00000000	0.00000000	0.00000000
-44.86678135	0.00000000	0.00000000	0.00000000
-44.86278135	0.00000000	0.00000000	0.00000000
-44.85878135	0.00000000	0.00000000	0.00000000
-44.85478135	0.00000000	0.00000000	0.00000000
-44.85078135	0.00000000	0.00000000	0.00000000
-44.84678135	0.00000000	0.00000000	0.00000000
-44.84278135	0.00000000	0.00000000	0.00000000
-44.83878135	0.00000000	0.00000000	0.00000000
-44.83478135	0.00000000	0.00000000	0.00000000
-44.83078135	0.00000000	0.00000000	0.00000000
-44.82678135	0.00000000	0.00000000	0.00000000
-44.82278135	0.00000000	0.00000000	0.00000000
-44.81878135	0.00000000	0.00000000	0.00000000
-44.81478135	0.00000000	0.00000000	0.00000000
-44.81078135	0.00000000	0.00000000	0.00000000
-44.80678135	0.00000000	0.00000000	0.00000000
-44.80278135	0.00000000	0.00000000	0.00000000
-44.79878135	0.00000000	0.00000000	0.00000000
-44.79478135	0.00000000	0.00000000	0.00000000
-44.79078135	0.00000000	0.00000000	0.00000000
-44.78678135	0.00000000	0.00000000	0.00000000
-44.78278135	0.00000000	0.00000000	0.00000000
-44.77878135	0.00000000	0.00000000	0.00000000
-44.77478135	0.00000000	0.00000000	0.00000000
-44.77078135	0.00000000	0.00000000	0.00000000
-44.76678135	0.00000000	0.00000000	0.00000000
-44.76278135	0.00000000	0.00000000	0.00000000
-44.75878135	0.00000000	0.00000000	0.00000000
-44.75478135	0.00000000	0.00000000	0.00000000
-44.75078135	0.00000000	0.00000000	0.00000000
-44.74678135	0.00000000	0.00000000	0.00000000
-44.74278135	0.00000000	0.00000000	0.00000000
-44.73878135	0.00000000	0.00000000	0.00000000
-44.73478135	0.00000000	0.00000000	0.00000000
-44.73078135	0.00000000	0.00000000	0.00000000
-44.72678135	0.00000000	0.00000000	0.00000000
-44.72278135	0.00000000	0.00000000	0.00000000
-44.71878135	0.00000000	0.00000000	0.00000000
-44.71478135	0.00000000	0.00000000	0.00000000
-44.71078135	0.00000000	0.00000000	0.00000000
-44.70678135	0.00000000	0.00000000	0.00000000
-44.70278135	0.00000000	0.00000000	0.00000000
-44.69878135	0.00000000	0.00000000	0.00000000
-44.69478135	0.00000000	0.00000000	0.00000000
-44.69078135	0.00000000	0.00000000	0.00000000
-44.68678135	0.00000000	0.00000000	0.00000000
-44.68278135	0.00000000	0.00000000	0.00000000
-44.67878135	0.00000000	0.00000000	0.00000000
-44.67478135	0.00000000	0.00000000	0.00000000
-44.67078135	0.00000000	0.00000000	0.00000000
-44.66678136	0.00000000	0.00000000	0.00000000
-44.66278136	0.00000000	0.00000000	0.00000000
-44.65878136	0.00000000	0.00000000	0.00000000
-44.65478136	0.00000000	0.00000000	0.00000000
-44.65078136	0.00000000	0.00000000	0.00000000
-44.64678136	0.00000000	0.00000000	0.00000000
-44.64278136	0.00000000	0.00000000	0.00000000
-44.63878136	0.00000000	0.00000000	0.00000000
-44.63478136	0.00000000	0.00000000	0.00000000
-44.63078136	0.00000000	0.00000000	0.00000000
-44.62678136	0.00000000	0.00000000	0.00000000
-44.62278136	0.00000000	0.00000000	0.00000000
-44.61878136	0.00000000	0.00000000	0.00000000
-44.61478136	0.00000000	0.00000000	0.00000000
-44.61078136	0.00000000	0.00000000	0.00000000
-44.60678136	0.00000000	0.00000000	0.00000000
-44.60278136	0.00000000	0.00000000	0.00000000
-44.59878136	0.00000000	0.00000000	0.00000000
-44.59478136	0.00000000	0.00000000	0.00000000
-44.59078136	0.00000000	0.00000000	0.00000000
-44.58678136	0.00000000	0.00000000	0.00000000
-44.58278136	0.00000000	0.00000000	0.00000000
-44.57878136	0.00000000	0.00000000	0.00000000
-44.57478136	0.00000000	0.00000000	0.00000000
-44.57078136	0.00000000	0.00000000	0.00000000
-44.56678136	0.00000000	0.00000000	0.00000000
-44.56278136	0.00000000	0.00000000	0.00000000
-44.55878136	0.00000000	0.00000000	0.00000000
-44.55478136	0.00000000	0.00000000	0.00000000
-44.55078136	0.00000000	0.00000000	0.00000000
-44.54678136	0.00000000	0.00000000	0.00000000
-44.54278136	0.00000000	0.00000000	0.00000000
-44.53878136	0.00000000	0.00000000	0.00000000
-44.53478136	0.00000000	0.00000000	0.00000000
-44.53078136	0.00000000	0.00000000	0.00000000
-44.52678136	0.00000000	0.00000000	0.00000000
-44.52278136	0.00000000	0.00000000	0.00000000
-44.51878136	0.00000000	0.00000000	0.00000000
-44.51478136	0.00000000	0.00000000	0.00000000
-44.51078136	0.00000000	0.00000000	0.00000000
-44.50678136	0.00000000	0.00000000	0.00000000
-44.50278136	0.00000000	0.00000000	0.00000000
-44.49878136	0.00000000	0.00000000	0.00000000
-44.49478136	0.00000000	0.00000000	0.00000000
-44.49078136	0.00000000	0.00000000	0.00000000
-44.48678136	0.00000000	0.00000000	0.00000000
-44.48278136	0.00000000	0.00000000	0.00000000
-44.47878136	0.00000000	0.00000000	0.00000000
-44.47478136	0.00000000	0.00000000	0.00000000
-44.47078136	0.00000000	0.00000000	0.00000000
-44.46678136	0.00000000	0.00000000	0.00000000
-44.46278136	0.00000000	0.00000000	0.00000000
-44.45878136	0.00000000	0.00000000	0.00000000
-44.45478136	0.00000000	0.00000000	0.00000000
-44.45078136	0.00000000	0.00000000	0.00000000
-44.44678136	0.00000000	0.00000000	0.00000000
-44.44278136	0.00000000	0.00000000	0.00000000
-44.43878136	0.00000000	0.00000000	0.00000000
-44.43478136	0.00000000	0.00000000	0.00000000
-44.43078136	0.00000000	0.00000000	0.00000000
-44.42678136	0.00000000	0.00000000	0.00000000
-44.42278136	0.00000000	0.00000000	0.00000000
-44.41878136	0.00000000	0.00000000	0.00000000
-44.41478136	0.00000000	0.00000000	0.00000000
-44.41078136	0.00000000	0.00000000	0.00000000
-44.40678136	0.00000000	0.00000000	0.00000000
-44.40278136	0.00000000	0.00000000	0.00000000
-44.39878136	0.00000000	0.00000000	0.00000000
-44.39478136	0.00000000	0.00000000	0.00000000
-44.39078136	0.00000000	0.00000000	0.00000000
-44.38678136	0.00000000	0.00000000	0.00000000
-44.38278136	0.00000000	0.00000000	0.00000000
-44.37878136	0.00000000	0.00000000	0.00000000
-44.37478136	0.00000000	0.00000000	0.00000000
-44.37078136	0.00000000	0.00000000	0.00000000
-44.36678136	0.00000000	0.00000000	0.00000000
-44.36278136	0.00000000	0.00000000	0.00000000
-44.35878136	0.00000000	0.00000000	0.00000000
-44.35478136	0.00000000	0.00000000	0.00000000
-44.35078136	0.00000000	0.00000000	0.00000000
-44.34678136	0.00000000	0.00000000	0.00000000
-44.34278136	0.00000000	0.00000000	0.00000000
-44.33878136	0.00000000	0.00000000	0.00000000
-44.33478136	0.00000000	0.00000000	0.00000000
-44.33078136	0.00000000	0.00000000	0.00000000
-44.32678136	0.00000000	0.00000000	0.00000000
-44.32278136	0.00000000	0.00000000	0.00000000
-44.31878136	0.00000000	0.00000000	0.00000000
-44.31478136	0.00000000	0.00000000	0.00000000
-44.31078137	0.00000000	0.00000000	0.00000000
-44.30678137	0.00000000	0.00000000	0.00000000
-44.30278137	0.00000000	0.00000000	0.00000000
-44.29878137	0.00000000	0.00000000	0.00000000
-44.29478137	0.00000000	0.00000000	0.00000000
-44.29078137	0.00000000	0.00000000	0.00000000
-44.28678137	0.00000000	0.00000000	0.00000000
-44.28278137	0.00000000	0.00000000	0.00000000
-44.27878137	0.00000000	0.00000000	0.00000000
-44.27478137	0.00000000	0.00000000	0.00000000
-44.27078137	0.00000000	0.00000000	0.00000000
-44.26678137	0.00000000	0.00000000	0.00000000
-44.26278137	0.00000000	0.00000000	0.00000000
-44.25878137	0.00000000	0.00000000	0.00000000
-44.25478137	0.00000000	0.00000000	0.00000000
-44.25078137	0.00000000	0.00000000	0.00000000
-44.24678137	0.00000000	0.00000000	0.00000000
-44.24278137	0.00000000	0.00000000	0.00000000
-44.23878137	0.00000000	0.00000000	0.00000000
-44.23478137	0.00000000	0.00000000	0.00000000
-44.23078137	0.00000000	0.00000000	0.00000000
-44.22678137	0.00000000	0.00000000	0.00000000
-44.22278137	0.00000000	0.00000000	0.00000000
-44.21878137	0.00000000	0.00000000	0.00000000
-44.21478137	0.00000000	0.00000000	0.00000000
-44.21078137	0.00000000	0.00000000	0.00000000
