Time	Channel A	Channel B	Channel C
(us)	(V)	(V)	(V)

-45.01023874	0.00000000	0.00000000	0.00000000
-45.00623874	0.00000000	0.00000000	0.00000000
-45.00223874	0.00000000	0.00000000	0.00000000
-44.99823874	0.00000000	0.00000000	0.00000000
-44.99423874	0.00000000	0.00000000	0.00000000
-44.99023874	0.00000000	0.00000000	0.00000000
-44.98623874	0.00000000	0.00000000	0.00000000
-44.98223874	0.00000000	0.00000000	0.00000000
-44.97823874	0.00000000	0.00000000	0.00000000
-44.97423874	0.00000000	0.00000000	0.00000000
-44.97023874	0.00000000	0.00000000	0.00000000
-44.96623874	0.00000000	0.00000000	0.00000000
-44.96223874	0.00000000	0.00000000	0.00000000
-44.95823874	0.00000000	0.00000000	0.00000000
-44.95423874	0.00000000	0.00000000	0.00000000
-44.95023874	0.00000000	0.00000000	0.00000000
-44.94623874	0.00000000	0.00000000	0.00000000
-44.94223874	0.00000000	0.00000000	0.00000000
-44.93823874	0.00000000	0.00000000	0.00000000
-44.93423874	0.00000000	0.00000000	0.00000000
-44.93023874	0.00000000	0.00000000	0.00000000
-44.92623874	0.00000000	0.00000000	0.00000000
-44.92223874	0.00000000	0.00000000	0.00000000
-44.91823874	0.00000000	0.00000000	0.00000000
-44.91423874	0.00000000	0.00000000	0.00000000
-44.91023874	0.00000000	0.00000000	0.00000000
-44.90623874	0.00000000	0.00000000	0.00000000
-44.90223874	0.00000000	0.00000000	0.00000000
-44.89823874	0.00000000	0.00000000	0.00000000
-44.89423874	0.00000000	0.00000000	0.00000000
-44.89023874	0.00000000	0.00000000	0.00000000
-44.88623874	0.00000000	0.00000000	0.00000000
-44.88223874	0.00000000	0.00000000	0.00000000
-44.87823874	0.00000000	0.00000000	0.00000000
-44.87423874	0.00000000	0.00000000	0.00000000
-44.87023874	0.00000000	0.00000000	0.00000000
-44.86623874	0.00000000	0.00000000	0.00000000
-44.86223874	0.00000000	0.00000000	0.00000000
-44.85823874	0.00000000	0.00000000	0.00000000
-44.85423874	0.00000000	0.00000000	0.00000000
-44.85023874	0.00000000	0.00000000	0.00000000
-44.84623874	0.00000000	0.00000000	0.00000000
-44.84223874	0.00000000	0.00000000	0.00000000
-44.83823874	0.00000000	0.00000000	0.00000000
-44.83423874	0.00000000	0.00000000	0.00000000
-44.83023874	0.00000000	0.00000000	0.00000000
-44.82623874	0.00000000	0.00000000	0.00000000
-44.82223874	0.00000000	0.00000000	0.00000000
-44.81823874	0.00000000	0.00000000	0.00000000
-44.81423874	0.00000000	0.00000000	0.00000000
-44.81023874	0.00000000	0.00000000	0.00000000
-44.80623874	0.00000000	0.00000000	0.00000000
-44.80223874	0.00000000	0.00000000	0.00000000
-44.79823874	0.00000000	0.00000000	0.00000000
-44.79423874	0.00000000	0.00000000	0.00000000
-44.79023874	0.00000000	0.00000000	0.00000000
-44.78623874	0.00000000	0.00000000	0.00000000
-44.78223874	0.00000000	0.00000000	0.00000000
-44.77823874	0.00000000	0.00000000	0.00000000
-44.77423874	0.00000000	0.00000000	0.00000000
-44.77023874	0.00000000	0.00000000	0.00000000
-44.76623874	0.00000000	0.00000000	0.00000000
-44.76223874	0.00000000	0.00000000	0.00000000
-44.75823874	0.00000000	0.00000000	0.00000000
-44.75423874	0.00000000	0.00000000	0.00000000
-44.75023874	0.00000000	0.00000000	0.00000000
-44.74623874	0.00000000	0.00000000	0.00000000
-44.74223874	0.00000000	0.00000000	0.00000000
-44.73823874	0.00000000	0.00000000	0.00000000
-44.73423874	0.00000000	0.00000000	0.00000000
-44.73023874	0.00000000	0.00000000	0.00000000
-44.72623874	0.00000000	0.00000000	0.00000000
-44.72223874	0.00000000	0.00000000	0.00000000
-44.71823874	0.00000000	0.00000000	0.00000000
-44.71423874	0.00000000	0.00000000	0.00000000
-44.71023874	0.00000000	0.00000000	0.00000000
-44.70623874	0.00000000	0.00000000	0.00000000
-44.70223875	0.00000000	0.00000000	0.00000000
-44.69823875	0.00000000	0.00000000	0.00000000
-44.69423875	0.00000000	0.00000000	0.00000000
-44.69023875	0.00000000	0.00000000	0.00000000
-44.68623875	0.00000000	0.00000000	0.00000000
-44.68223875	0.00000000	0.00000000	0.00000000
-44.67823875	0.00000000	0.00000000	0.00000000
-44.67423875	0.00000000	0.00000000	0.00000000
-44.67023875	0.00000000	0.00000000	0.00000000
-44.66623875	0.00000000	0.00000000	0.00000000
-44.66223875	0.00000000	0.00000000	0.00000000
-44.65823875	0.00000000	0.00000000	0.00000000
-44.65423875	0.00000000	0.00000000	0.00000000
-44.65023875	0.00000000	0.00000000	0.00000000
-44.64623875	0.00000000	0.00000000	0.00000000
-44.64223875	0.00000000	0.00000000	0.00000000
-44.63823875	0.00000000	0.00000000	0.00000000
-44.63423875	0.00000000	0.00000000	0.00000000
-44.63023875	0.00000000	0.00000000	0.00000000
-44.62623875	0.00000000	0.00000000	0.00000000
-44.62223875	0.00000000	0.00000000	0.00000000
-44.61823875	0.00000000	0.00000000	0.00000000
-44.61423875	0.00000000	0.00000000	0.00000000
-44.61023875	0.00000000	0.00000000	0.00000000
-44.60623875	0.00000000	0.00000000	0.00000000
-44.60223875	0.00000000	0.00000000	0.00000000
-44.59823875	0.00000000	0.00000000	0.00000000
-44.59423875	0.00000000	0.00000000	0.00000000
-44.59023875	0.00000000	0.00000000	0.00000000
-44.58623875	0.00000000	0.00000000	0.00000000
-44.58223875	0.00000000	0.00000000	0.00000000
-44.57823875	0.00000000	0.00000000	0.00000000
-44.57423875	0.00000000	0.00000000	0.00000000
-44.57023875	0.00000000	0.00000000	0.00000000
-44.56623875	0.00000000	0.00000000	0.00000000
-44.56223875	0.00000000	0.00000000	0.00000000
-44.55823875	0.00000000	0.00000000	0.00000000
-44.55423875	0.00000000	0.00000000	0.00000000
-44.55023875	0.00000000	0.00000000	0.00000000
-44.54623875	0.00000000	0.00000000	0.00000000
-44.54223875	0.00000000	0.00000000	0.00000000
-44.53823875	0.00000000	0.00000000	0.00000000
-44.53423875	0.00000000	0.00000000	0.00000000
-44.53023875	0.00000000	0.00000000	0.00000000
-44.52623875	0.00000000	0.00000000	0.00000000
-44.52223875	0.00000000	0.00000000	0.00000000
-44.51823875	0.00000000	0.00000000	0.00000000
-44.51423875	0.00000000	0.00000000	0.00000000
-44.51023875	0.00000000	0.00000000	0.00000000
-44.50623875	0.00000000	0.00000000	0.00000000
-44.50223875	0.00000000	0.00000000	0.00000000
-44.49823875	0.00000000	0.00000000	0.00000000
-44.49423875	0.00000000	0.00000000	0.00000000
-44.49023875	0.00000000	0.00000000	0.00000000
-44.48623875	0.00000000	0.00000000	0.00000000
-44.48223875	0.00000000	0.00000000	0.00000000
-44.47823875	0.00000000	0.00000000	0.00000000
-44.47423875	0.00000000	0.00000000	0.00000000
-44.47023875	0.00000000	0.00000000	0.00000000
-44.46623875	0.00000000	0.00000000	0.00000000
-44.46223875	0.00000000	0.00000000	0.00000000
-44.45823875	0.00000000	0.00000000	0.00000000
-44.45423875	0.00000000	0.00000000	0.00000000
-44.45023875	0.00000000	0.00000000	0.00000000
-44.44623875	0.00000000	0.00000000	0.00000000
-44.44223875	0.00000000	0.00000000	0.00000000
-44.43823875	0.00000000	0.00000000	0.00000000
-44.43423875	0.00000000	0.00000000	0.00000000
-44.43023875	0.00000000	0.00000000	0.00000000
-44.42623875	0.00000000	0.00000000	0.00000000
-44.42223875	0.00000000	0.00000000	0.00000000
-44.41823875	0.00000000	0.00000000	0.00000000
-44.41423875	0.00000000	0.00000000	0.00000000
-44.41023875	0.00000000	0.00000000	0.00000000
-44.40623875	0.00000000	0.00000000	0.00000000
-44.40223875	0.00000000	0.00000000	0.00000000
-44.39823875	0.00000000	0.00000000	0.00000000
-44.39423875	0.00000000	0.00000000	0.00000000
-44.39023875	0.00000000	0.00000000	0.00000000
-44.38623875	0.00000000	0.00000000	0.00000000
-44.38223875	0.00000000	0.00000000	0.00000000
-44.37823875	0.00000000	0.00000000	0.00000000
-44.37423875	0.00000000	0.00000000	0.00000000
-44.37023875	0.00000000	0.00000000	0.00000000
-44.36623875	0.00000000	0.00000000	0.00000000
-44.36223875	0.00000000	0.00000000	0.00000000
-44.35823875	0.00000000	0.00000000	0.00000000
-44.35423875	0.00000000	0.00000000	0.00000000
-44.35023875	0.00000000	0.00000000	0.00000000
-44.34623876	0.00000000	0.00000000	0.00000000
-44.34223876	0.00000000	0.00000000	0.00000000
-44.33823876	0.00000000	0.00000000	0.00000000
-44.33423876	0.00000000	0.00000000	0.00000000
-44.33023876	0.00000000	0.00000000	0.00000000
-44.32623876	0.00000000	0.00000000	0.00000000
-44.32223876	0.00000000	0.00000000	0.00000000
-44.31823876	0.00000000	0.00000000	0.00000000
-44.31423876	0.00000000	0.00000000	0.00000000
-44.31023876	0.00000000	0.00000000	0.00000000
-44.30623876	0.00000000	0.00000000	0.00000000
-44.30223876	0.00000000	0.00000000	0.00000000
-44.29823876	0.00000000	0.00000000	0.00000000
-44.29423876	0.00000000	0.00000000	0.00000000
-44.29023876	0.00000000	0.00000000	0.00000000
-44.28623876	0.00000000	0.00000000	0.00000000
-44.28223876	0.00000000	0.00000000	0.00000000
-44.27823876	0.00000000	0.00000000	0.00000000
-44.27423876	0.00000000	0.00000000	0.00000000
-44.27023876	0.00000000	0.00000000	0.00000000
-44.26623876	0.00000000	0.00000000	0.00000000
-44.26223876	0.00000000	0.00000000	0.00000000
-44.25823876	0.00000000	0.00000000	0.00000000
-44.25423876	0.00000000	0.00000000	0.00000000
-44.25023876	0.00000000	0.00000000	0.00000000
-44.24623876	0.00000000	0.00000000	0.00000000
-44.24223876	0.00000000	0.00000000	0.00000000
-44.23823876	0.00000000	0.00000000	0.00000000
-44.23423876	0.00000000	0.00000000	0.00000000
-44.23023876	0.00000000	0.00000000	0.00000000
-44.22623876	0.00000000	0.00000000	0.00000000
-44.22223876	0.00000000	0.00000000	0.00000000
-44.21823876	0.00000000	0.00000000	0.00000000
-44.21423876	0.00000000	0.00000000	0.00000000
-44.21023876	0.00000000	0.00000000	0.00000000
